Date,Close(t-10),Open(t-10),High(t-10),Low(t-10),Sentiment_Score(t-10),Adj Close(t-10),Close(t-9),Open(t-9),High(t-9),Low(t-9),Sentiment_Score(t-9),Adj Close(t-9),Close(t-8),Open(t-8),High(t-8),Low(t-8),Sentiment_Score(t-8),Adj Close(t-8),Close(t-7),Open(t-7),High(t-7),Low(t-7),Sentiment_Score(t-7),Adj Close(t-7),Close(t-6),Open(t-6),High(t-6),Low(t-6),Sentiment_Score(t-6),Adj Close(t-6),Close(t-5),Open(t-5),High(t-5),Low(t-5),Sentiment_Score(t-5),Adj Close(t-5),Close(t-4),Open(t-4),High(t-4),Low(t-4),Sentiment_Score(t-4),Adj Close(t-4),Close(t-3),Open(t-3),High(t-3),Low(t-3),Sentiment_Score(t-3),Adj Close(t-3),Close(t-2),Open(t-2),High(t-2),Low(t-2),Sentiment_Score(t-2),Adj Close(t-2),Close(t-1),Open(t-1),High(t-1),Low(t-1),Sentiment_Score(t-1),Adj Close(t-1),Close(t),Open(t),High(t),Low(t),Sentiment_Score(t),Adj Close(t)
2022-12-03,16610.70703125,16195.5888671875,16638.193359375,16170.5029296875,0.18,16610.70703125,16604.46484375,16611.63671875,16771.474609375,16501.767578125,0.54,16604.46484375,16521.841796875,16602.26953125,16603.31640625,16388.404296875,-0.04,16521.841796875,16464.28125,16521.576171875,16666.86328125,16416.228515625,0.16,16464.28125,16444.626953125,16463.8828125,16594.40625,16437.025390625,-0.04,16444.626953125,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,0.14,16217.322265625,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125
2022-12-04,16604.46484375,16611.63671875,16771.474609375,16501.767578125,0.54,16604.46484375,16521.841796875,16602.26953125,16603.31640625,16388.404296875,-0.04,16521.841796875,16464.28125,16521.576171875,16666.86328125,16416.228515625,0.16,16464.28125,16444.626953125,16463.8828125,16594.40625,16437.025390625,-0.04,16444.626953125,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,0.14,16217.322265625,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125
2022-12-05,16521.841796875,16602.26953125,16603.31640625,16388.404296875,-0.04,16521.841796875,16464.28125,16521.576171875,16666.86328125,16416.228515625,0.16,16464.28125,16444.626953125,16463.8828125,16594.40625,16437.025390625,-0.04,16444.626953125,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,0.14,16217.322265625,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875
2022-12-06,16464.28125,16521.576171875,16666.86328125,16416.228515625,0.16,16464.28125,16444.626953125,16463.8828125,16594.40625,16437.025390625,-0.04,16444.626953125,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,0.14,16217.322265625,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625
2022-12-07,16444.626953125,16463.8828125,16594.40625,16437.025390625,-0.04,16444.626953125,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,0.14,16217.322265625,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125
2022-12-08,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,0.14,16217.322265625,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375
2022-12-09,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,0.05,16444.982421875,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375
2022-12-10,17168.56640625,16445.4765625,17190.9375,16445.4765625,0.1,17168.56640625,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375
2022-12-11,16967.1328125,17168.001953125,17197.498046875,16888.388671875,0.24,16967.1328125,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375
2022-12-12,17088.66015625,16968.68359375,17088.66015625,16877.880859375,0.21,17088.66015625,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375
2022-12-13,16908.236328125,17090.09765625,17116.041015625,16888.140625,-0.1,16908.236328125,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375
2022-12-14,17130.486328125,16908.169921875,17157.767578125,16903.439453125,0.17,17130.486328125,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625
2022-12-15,16974.826171875,17128.89453125,17378.15234375,16922.431640625,-0.02,16974.826171875,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375
2022-12-16,17089.50390625,16975.23828125,17091.86328125,16939.921875,-0.1,17089.50390625,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375
2022-12-17,16848.126953125,17089.505859375,17109.376953125,16750.55859375,0.16,16848.126953125,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875
2022-12-18,17233.474609375,16847.349609375,17267.916015625,16788.783203125,0.12,17233.474609375,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625
2022-12-19,17133.15234375,17232.1484375,17280.546875,17100.8359375,0.16,17133.15234375,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875
2022-12-20,17128.724609375,17134.220703125,17216.826171875,17120.68359375,0.05,17128.724609375,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875
2022-12-21,17104.193359375,17129.7109375,17245.634765625,17091.8203125,-0.06,17104.193359375,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625
2022-12-22,17206.4375,17102.5,17212.564453125,16899.39453125,0.22,17206.4375,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875
2022-12-23,17781.318359375,17206.44140625,17930.0859375,17111.763671875,0.02,17781.318359375,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125
2022-12-24,17815.650390625,17782.06640625,18318.53125,17739.513671875,0.01,17815.650390625,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375
2022-12-25,17364.865234375,17813.64453125,17846.744140625,17322.58984375,0.14,17364.865234375,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125
2022-12-26,16647.484375,17364.546875,17505.525390625,16584.701171875,0.09,16647.484375,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875
2022-12-27,16795.091796875,16646.982421875,16800.58984375,16614.029296875,0.12,16795.091796875,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125
2022-12-28,16757.9765625,16795.609375,16815.38671875,16697.8203125,-0.02,16757.9765625,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125,16552.572265625,16716.400390625,16768.169921875,16497.556640625,-0.05,16552.572265625
2022-12-29,16439.6796875,16759.041015625,16807.52734375,16398.13671875,0.07,16439.6796875,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125,16552.572265625,16716.400390625,16768.169921875,16497.556640625,-0.05,16552.572265625,16642.341796875,16552.322265625,16651.755859375,16508.68359375,0.14,16642.341796875
2022-12-30,16906.3046875,16441.787109375,17012.984375,16427.8671875,-0.0,16906.3046875,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125,16552.572265625,16716.400390625,16768.169921875,16497.556640625,-0.05,16552.572265625,16642.341796875,16552.322265625,16651.755859375,16508.68359375,0.14,16642.341796875,16602.5859375,16641.330078125,16643.427734375,16408.474609375,0.2,16602.5859375
2022-12-31,16817.53515625,16904.52734375,16916.80078125,16755.912109375,-0.06,16817.53515625,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125,16552.572265625,16716.400390625,16768.169921875,16497.556640625,-0.05,16552.572265625,16642.341796875,16552.322265625,16651.755859375,16508.68359375,0.14,16642.341796875,16602.5859375,16641.330078125,16643.427734375,16408.474609375,0.2,16602.5859375,16547.49609375,16603.673828125,16628.986328125,16517.51953125,0.19,16547.49609375
2023-01-01,16830.341796875,16818.380859375,16866.673828125,16592.408203125,0.13,16830.341796875,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125,16552.572265625,16716.400390625,16768.169921875,16497.556640625,-0.05,16552.572265625,16642.341796875,16552.322265625,16651.755859375,16508.68359375,0.14,16642.341796875,16602.5859375,16641.330078125,16643.427734375,16408.474609375,0.2,16602.5859375,16547.49609375,16603.673828125,16628.986328125,16517.51953125,0.19,16547.49609375,16625.080078125,16547.9140625,16630.439453125,16521.234375,0.2,16625.080078125
2023-01-02,16796.953125,16829.64453125,16905.21875,16794.458984375,0.09,16796.953125,16847.755859375,16796.9765625,16864.703125,16793.52734375,0.04,16847.755859375,16841.986328125,16847.505859375,16860.5546875,16755.25390625,0.1,16841.986328125,16919.8046875,16842.25,16920.123046875,16812.369140625,-0.05,16919.8046875,16717.173828125,16919.291015625,16959.845703125,16642.072265625,0.06,16717.173828125,16552.572265625,16716.400390625,16768.169921875,16497.556640625,-0.05,16552.572265625,16642.341796875,16552.322265625,16651.755859375,16508.68359375,0.14,16642.341796875,16602.5859375,16641.330078125,16643.427734375,16408.474609375,0.2,16602.5859375,16547.49609375,16603.673828125,16628.986328125,16517.51953125,0.19,16547.49609375,16625.080078125,16547.9140625,16630.439453125,16521.234375,0.2,16625.080078125,16688.470703125,16625.509765625,16759.34375,16572.228515625,0.08,16688.470703125
